#;Time;Function;Direction;Status;Data;Data (chars);Data length;Req. length;Port;Comments;
13772;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13773;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13774;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;3;COM5;;
13775;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;6d 70 6c ;"mpl";3;;COM5;;
13776;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13777;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13778;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13779;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13780;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13781;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13782;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13783;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13784;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13785;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;65 74 65 2e ;"ete.";4;;COM5;;
13786;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13787;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13788;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13789;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13790;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13791;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13792;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13793;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13794;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13795;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;0d 0a 53 2d ;"..S-";4;;COM5;;
13796;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13797;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13798;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13799;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13800;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13801;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13802;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13803;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13804;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13805;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;52 6f 74 61 ;"Rota";4;;COM5;;
13806;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13807;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13808;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13809;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13810;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13811;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13812;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13813;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13814;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13815;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;74 69 6f 6e ;"tion";4;;COM5;;
13816;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13817;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13818;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13819;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13820;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13821;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13822;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13823;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13824;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13825;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;20 63 6f 6d ;" com";4;;COM5;;
13826;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13827;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13828;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13829;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13830;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13831;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13832;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13833;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13834;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13835;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;70 6c 65 74 ;"plet";4;;COM5;;
13836;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13837;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13838;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13839;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13840;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13841;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13842;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13843;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13844;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13845;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;65 2e 0d 0a ;"e...";4;;COM5;;
13846;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13847;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13848;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13849;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13850;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13851;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13852;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13853;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13854;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13855;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;53 2d 52 6f ;"S-Ro";4;;COM5;;
13856;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13857;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13858;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13859;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13860;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13861;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13862;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13863;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13864;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13865;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;74 61 74 69 ;"tati";4;;COM5;;
13866;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13867;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13868;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13869;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13870;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13871;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13872;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13873;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13874;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13875;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;6f 6e 20 63 ;"on c";4;;COM5;;
13876;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13877;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13878;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13879;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13880;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13881;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13882;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13883;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13884;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13885;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;6f 6d 70 6c ;"ompl";4;;COM5;;
13886;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13887;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13888;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13889;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13890;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13891;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13892;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13893;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13894;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13895;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;65 74 65 2e ;"ete.";4;;COM5;;
13896;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13897;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13898;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13899;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13900;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13901;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13902;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13903;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13904;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13905;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;0d 0a 53 2d ;"..S-";4;;COM5;;
13906;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13907;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13908;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13909;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13910;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13911;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13912;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13913;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 03 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13914;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;3;COM5;;
13915;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;52 6f 74 ;"Rot";3;;COM5;;
13916;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13917;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13918;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13919;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13920;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13921;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13922;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
13923;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);UP;STATUS_SUCCESS;00 00 00 00 00 00 00 00 04 00 00 00 00 00 00 00 00 00 00 00 ;"....................";20;;COM5;;
13924;04/04/2024 19:43:55;IRP_MJ_READ;DOWN;;;"";;4;COM5;;
13925;04/04/2024 19:43:55;IRP_MJ_READ;UP;STATUS_SUCCESS;61 74 69 6f ;"atio";4;;COM5;;
13926;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);DOWN;;;"";;;COM5;;
13927;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_WAIT_ON_MASK);UP;STATUS_SUCCESS;01 04 00 00 ;"....";4;;COM5;;
13928;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);DOWN;;;"";;;COM5;;
13929;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_WAIT_MASK);UP;STATUS_SUCCESS;19 01 00 00 ;"....";4;;COM5;;
13930;04/04/2024 19:43:55;IRP_MJ_DEVICE_CONTROL (IOCTL_SERIAL_GET_COMMSTATUS);DOWN;;;"";;;COM5;;
